Luxury Bedroom 2	In consequat laborum aliquip non elit deserunt laboris laborum	2022-09-25T09:22:55.966Z	Cologne	preview-04.jpg	photo-04.jpg	true	1	room	2	7	96614	Baby seat,Washer,Towels,Fridge	Роланд Дискейн	39	-61.953943;45.499739	freedom@pisem.local	smit.jpg
Perfect TownHouse 1	Aliqua elit laboris irure adipisicing cupidata	2022-09-26T09:22:55.966Z	Hamburg	preview-03.jpg	photo-02.jpg	false	2	room	6	1	9976	Laptop friendly workspace,Baby seat,Washer	Холи Гибни	73	55.529773;-58.455369	president@dka.local	smit.jpg
Luxury Bedroom 1	Aliqua elit laboris irure adipisicing cupidata	2022-09-26T09:22:55.967Z	Cologne	preview-04.jpg	photo-02.jpg	false	4	room	3	8	27929	Washer,Towels,Fridge	Пьер Безухов	96	59.12881;5.306484	test@lost.loca	user.jpg
Luxury Bedroom 1	Incididunt exercitation non proident incididunt eu nisi ullamco ad reprehenderit ad	2022-09-30T09:22:55.967Z	Brussels	preview-05.jpg	photo-03.jpg	false	4	hotel	5	6	69369	Washer,Towels,Fridge	Олег Сидоров	6	22.67755;94.886081	test@lost.loca	smit.jpg
Perfect TownHouse 1	In consequat laborum aliquip non elit deserunt laboris laborum	2022-09-26T09:22:55.967Z	Hamburg	preview-04.jpg	photo-02.jpg	false	4	room	4	6	25180	Air conditioning,Laptop friendly workspace,Baby seat,Washer,Towels,Fridge	Джек Торренс	72	55.529773;-58.455369	snow@pisem.local	photo.jpg
Perfect TownHouse 1	Incididunt exercitation non proident incididunt eu nisi ullamco ad reprehenderit ad	2022-09-26T09:22:55.967Z	Brussels	preview-02.jpg	photo-03.jpg	false	2	room	3	9	39054	Laptop friendly workspace,Baby seat,Washer,Towels	Борис Гесер	30	51.810329;-25.004731	author@mir.local	roland.jpg
Luxury Bedroom 1	Aute reprehenderit incididunt nostrud minim occaecat aliqua culpa magna in eiusmod cupidatat ex	2022-09-29T09:22:55.967Z	Amsterdam	preview-01.jpg	photo-05.jpg	false	2	apartment	5	5	28961	Baby seat,Washer,Towels,Fridge	Джек Торренс	31	22.67755;94.886081	test@lost.loca	roland.jpg
Perfect TownHouse 1	Aliqua elit laboris irure adipisicing cupidata	2022-09-28T09:22:55.967Z	Cologne	preview-01.jpg	photo-02.jpg	true	2	house	5	2	37837	Washer,Towels,Fridge	Холи Гибни	83	51.810329;-25.004731	kujo-fan@story.local	awesome-avatar.jpg
Luxury Bedroom 1	Incididunt exercitation non proident incididunt eu nisi ullamco ad reprehenderit ad	2022-09-28T09:22:55.967Z	Cologne	preview-02.jpg	photo-03.jpg	true	1	apartment	7	8	46967	Towels,Fridge	Роланд Дискейн	20	51.810329;-25.004731	president@dka.local	smit.jpg
Perfect TownHouse 1	In consequat laborum aliquip non elit deserunt laboris laborum	2022-09-30T09:22:55.967Z	Brussels	preview-04.jpg	photo-05.jpg	false	2	apartment	4	7	93245	Towels,Fridge	Антон Городецкий	37	38.165938;-160.46319	president@dka.local	coffee.jpg
